Message stats for scenario Task_No2_ExternalEvents
sim_time: 43200.0000
created: 94
started: 87560
relayed: 86700
aborted: 854
dropped: 0
removed: 0
delivered: 87
delivery_prob: 0.9255
response_prob: 0.0000
overhead_ratio: 995.5517
latency_avg: 2784.4954
latency_med: 2775.4000
hopcount_avg: 7.7471
hopcount_med: 7
buffertime_avg: NaN
buffertime_med: NaN
rtt_avg: NaN
rtt_med: NaN
